id,level,agent_id,agent/nop,oracle/nop,task_id,agent_recording,repo_name,benchmark_name,benchmark_decomposed,benchmark_codes,benchmark_without_params,benchmark_type,advantage
13728,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.019410705934544,0.9684256205617143,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeArithmetic.time_transpose,"benchmarks,TimeArithmetic,time_transpose,","{'benchmarks.TimeArithmetic.time_transpose': 'class TimeArithmetic:\n    def time_transpose(self, shape, axis):\n        execute(self.df.transpose())\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeArithmetic:\n    def setup(self, shape, axis):\n        self.df = generate_dataframe(""int"", *shape, RAND_LOW, RAND_HIGH)'}",benchmarks.TimeArithmetic.time_transpose,time,0.03605189960650297
13729,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",0.9722940070240463,1.017139680999271,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeAstype.time_astype,"benchmarks,TimeAstype,time_astype,","{'benchmarks.TimeAstype.time_astype': 'class TimeAstype:\n    def time_astype(self, shape, dtype, astype_ncolumns):\n        execute(self.df.astype(self.astype_arg))\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeAstype:\n    def setup(self, shape, dtype, astype_ncolumns):\n        self.df = generate_dataframe(""int"", *shape, RAND_LOW, RAND_HIGH)\n        if astype_ncolumns == ""all"":\n            self.astype_arg = dtype\n        elif astype_ncolumns == ""one"":\n            self.astype_arg = {""col1"": dtype}\n        else:\n            raise ValueError(f""astype_ncolumns: {astype_ncolumns} isn\'t supported"")'}",benchmarks.TimeAstype.time_astype,time,-0.031710680174762425
13730,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",0.9759166236936726,1.0397011476325724,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeBinaryOp.time_binary_op,"benchmarks,TimeBinaryOp,time_binary_op,","{'benchmarks.TimeBinaryOp.time_binary_op': 'class TimeBinaryOp:\n    def time_binary_op(self, shapes, binary_op, axis):\n        execute(self.op(self.df2, axis=axis))\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeBinaryOp:\n    def setup(self, shapes, binary_op, axis):\n        self.df1 = generate_dataframe(""int"", *shapes[0], RAND_LOW, RAND_HIGH)\n        self.df2 = generate_dataframe(""int"", *shapes[1], RAND_LOW, RAND_HIGH)\n        self.op = getattr(self.df1, binary_op)'}",benchmarks.TimeBinaryOp.time_binary_op,time,-0.0451024694119517
13731,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",0.9969298562222305,1.025490457119197,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeBinaryOpSeries.time_binary_op_series,"benchmarks,TimeBinaryOpSeries,time_binary_op_series,","{'benchmarks.TimeBinaryOpSeries.time_binary_op_series': 'class TimeBinaryOpSeries:\n    def time_binary_op_series(self, shapes, binary_op):\n        execute(self.op(self.series2))\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeBinaryOpSeries:\n    def setup(self, shapes, binary_op):\n        df1 = generate_dataframe(""int"", *shapes[0], RAND_LOW, RAND_HIGH)\n        df2 = generate_dataframe(""int"", *shapes[1], RAND_LOW, RAND_HIGH)\n        self.series1 = df1[df1.columns[0]]\n        self.series2 = df2[df2.columns[0]]\n        self.op = getattr(self.series1, binary_op)\n        execute(self.series1)\n        execute(self.series2)'}",benchmarks.TimeBinaryOpSeries.time_binary_op_series,time,-0.02019539456900756
13732,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.018599921844275,1.0154160606264526,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeConcat.time_concat,"benchmarks,TimeConcat,time_concat,","{'benchmarks.TimeConcat.time_concat': 'class TimeConcat:\n    def time_concat(self, shapes, how, axis, ignore_index):\n        execute(\n            IMPL.concat(\n                [self.df1, self.df2], axis=axis, join=how, ignore_index=ignore_index\n            )\n        )\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeConcat:\n    def setup(self, shapes, how, axis, ignore_index):\n        self.df1 = generate_dataframe(""int"", *shapes[0], RAND_LOW, RAND_HIGH)\n        self.df2 = generate_dataframe(""int"", *shapes[1], RAND_LOW, RAND_HIGH)'}",benchmarks.TimeConcat.time_concat,time,0.002251329857479026
13733,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.025662124192178,1.0441703434052327,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDatetimeAccessor.time_dt_accessor,"benchmarks,TimeDatetimeAccessor,time_dt_accessor,","{'benchmarks.TimeDatetimeAccessor.time_dt_accessor': 'class TimeDatetimeAccessor:\n    def time_dt_accessor(self, shape):\n        execute(self.series.dt)\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDatetimeAccessor:\n    def setup(self, shape):\n        self.series = IMPL.Series(\n            IMPL.timedelta_range(""1 days"", periods=shape[0], freq=""h"")\n        )\n        execute(self.series)'}",benchmarks.TimeDatetimeAccessor.time_dt_accessor,time,-0.013087287313238187
13734,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.0430999055975319,1.0105500154687657,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDatetimeAccessor.time_timedelta_days,"benchmarks,TimeDatetimeAccessor,time_timedelta_days,","{'benchmarks.TimeDatetimeAccessor.time_timedelta_days': 'class TimeDatetimeAccessor:\n    def time_timedelta_days(self, shape):\n        execute(self.series.dt.days)\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDatetimeAccessor:\n    def setup(self, shape):\n        self.series = IMPL.Series(\n            IMPL.timedelta_range(""1 days"", periods=shape[0], freq=""h"")\n        )\n        execute(self.series)'}",benchmarks.TimeDatetimeAccessor.time_timedelta_days,time,0.023016248036927638
13735,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.0550815025782374,1.0784861898200777,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDatetimeAccessor.time_timedelta_seconds,"benchmarks,TimeDatetimeAccessor,time_timedelta_seconds,","{'benchmarks.TimeDatetimeAccessor.time_timedelta_seconds': 'class TimeDatetimeAccessor:\n    def time_timedelta_seconds(self, shape):\n        execute(self.series.dt.seconds)\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDatetimeAccessor:\n    def setup(self, shape):\n        self.series = IMPL.Series(\n            IMPL.timedelta_range(""1 days"", periods=shape[0], freq=""h"")\n        )\n        execute(self.series)'}",benchmarks.TimeDatetimeAccessor.time_timedelta_seconds,time,-0.016549613060255552
13736,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",0.9976086849991406,1.0221145193331371,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDescribe.time_describe,"benchmarks,TimeDescribe,time_describe,","{'benchmarks.TimeDescribe.time_describe': 'class TimeDescribe:\n    def time_describe(self, shape):\n        execute(self.df.describe())\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDescribe:\n    def setup(self, shape):\n        self.df = generate_dataframe(""int"", *shape, RAND_LOW, RAND_HIGH)'}",benchmarks.TimeDescribe.time_describe,time,-0.017328241636203084
13737,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.0179884257509746,1.0428799019016115,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDrop.time_drop,"benchmarks,TimeDrop,time_drop,","{'benchmarks.TimeDrop.time_drop': 'class TimeDrop:\n    def time_drop(self, shape, axis, drop_ncols):\n        execute(self.df.drop(self.labels, axis=axis))\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDrop:\n    def setup(self, shape, axis, drop_ncols):\n        self.df = generate_dataframe(""int"", *shape, RAND_LOW, RAND_HIGH)\n        drop_count = (\n            int(len(self.df.axes[axis]) * drop_ncols)\n            if isinstance(drop_ncols, float)\n            else drop_ncols\n        )\n        self.labels = self.df.axes[axis][:drop_count]'}",benchmarks.TimeDrop.time_drop,time,-0.01760093157985858
13738,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.0370243805497084,1.0489018654337667,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDropDuplicatesDataframe.time_drop_dups,"benchmarks,TimeDropDuplicatesDataframe,time_drop_dups,","{'benchmarks.TimeDropDuplicatesDataframe.time_drop_dups': 'class TimeDropDuplicatesDataframe:\n    def time_drop_dups(self, shape):\n        execute(self.df.drop_duplicates(self.df.columns[:-1]))\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDropDuplicatesDataframe:\n    def setup(self, shape):\n        rows, cols = shape\n        N = rows // 10\n        K = 10\n        data = {}\n        # dataframe would have cols-1 keys(strings) and one value(int) column\n        for col in range(cols - 1):\n            data[""key"" + str(col + 1)] = IMPL.Index(\n                [f""i-{i}"" for i in range(N)], dtype=object\n            ).values.repeat(K)\n        data[""value""] = np.random.randn(N * K)\n        self.df = IMPL.DataFrame(data)\n        execute(self.df)'}",benchmarks.TimeDropDuplicatesDataframe.time_drop_dups,time,-0.008398650104958391
13739,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.0910070300919272,1.0632602800409021,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDropDuplicatesDataframe.time_drop_dups_inplace,"benchmarks,TimeDropDuplicatesDataframe,time_drop_dups_inplace,","{'benchmarks.TimeDropDuplicatesDataframe.time_drop_dups_inplace': 'class TimeDropDuplicatesDataframe:\n    def time_drop_dups_inplace(self, shape):\n        self.df.drop_duplicates(self.df.columns[:-1], inplace=True)\n        execute(self.df)\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDropDuplicatesDataframe:\n    def setup(self, shape):\n        rows, cols = shape\n        N = rows // 10\n        K = 10\n        data = {}\n        # dataframe would have cols-1 keys(strings) and one value(int) column\n        for col in range(cols - 1):\n            data[""key"" + str(col + 1)] = IMPL.Index(\n                [f""i-{i}"" for i in range(N)], dtype=object\n            ).values.repeat(K)\n        data[""value""] = np.random.randn(N * K)\n        self.df = IMPL.DataFrame(data)\n        execute(self.df)'}",benchmarks.TimeDropDuplicatesDataframe.time_drop_dups_inplace,time,0.01961991511696804
13740,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.1134749221134645,1.1032656070251547,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDropDuplicatesSeries.time_drop_dups,"benchmarks,TimeDropDuplicatesSeries,time_drop_dups,","{'benchmarks.TimeDropDuplicatesSeries.time_drop_dups': 'class TimeDropDuplicatesSeries:\n    def time_drop_dups(self, shape):\n        execute(self.series.drop_duplicates())\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDropDuplicatesSeries:\n    def setup(self, shape):\n        rows = shape[0]\n        self.series = IMPL.Series(\n            np.tile(\n                IMPL.Index([f""i-{i}"" for i in range(rows // 10)], dtype=object).values,\n                10,\n            )\n        )\n        execute(self.series)'}",benchmarks.TimeDropDuplicatesSeries.time_drop_dups,time,0.007219075930213995
13741,1-Params,"openhands,anthropic-claude-sonnet-4-20250514",1.1680815313017443,1.12502453628882,modin_project-modin_1,/recordings/modin_project-modin_1/agent-8-openhands:anthropic-claude-sonnet-4-20250514.cast,modin-project/modin,benchmarks.TimeDropDuplicatesSeries.time_drop_dups_string,"benchmarks,TimeDropDuplicatesSeries,time_drop_dups_string,","{'benchmarks.TimeDropDuplicatesSeries.time_drop_dups_string': 'class TimeDropDuplicatesSeries:\n    def time_drop_dups_string(self, shape):\n        self.series.drop_duplicates(inplace=True)\n        execute(self.series)\n\ndef setup(*args, **kwargs):  # noqa: GL08\n    # This function just needs to be imported into each benchmark file to\n    # set up the random seed before each function. ASV run it automatically.\n    # https://asv.readthedocs.io/en/latest/writing_benchmarks.html\n    np.random.seed(42)\n\nclass TimeDropDuplicatesSeries:\n    def setup(self, shape):\n        rows = shape[0]\n        self.series = IMPL.Series(\n            np.tile(\n                IMPL.Index([f""i-{i}"" for i in range(rows // 10)], dtype=object).values,\n                10,\n            )\n        )\n        execute(self.series)'}",benchmarks.TimeDropDuplicatesSeries.time_drop_dups_string,time,0.0304458931511541
